"1.","Michele Tomasi","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000953","(Italy)","422.5","81","104","-","81.5","85","-","71","-"
"2.","John Moorcroft","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000360","(United Kingdom)","422.3","64.8","77.5","-","88","71","-","64","57"
"3.","Robert King","https://athletes.aidainternational.org/Profile-d9a38403-3dbf-4b08-ab89-6cb7ce61b379","(United States)","422.2","68.2","62.5","-","37.5","94","-","70","90"
"4.","Cornelius Friesendorf","https://athletes.aidainternational.org/Profile-efac0284-5539-4dcf-b7e4-82a2432ba62c","(Germany)","420.7","74.2","83.5","-","67","72","-","54","70"
"5.","Wolfram Neugebauer","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000024a","(Germany)","420.6","94.6","71","-","62","61","-","57","75"
"6.","Martin Valenta","https://athletes.aidainternational.org/Profile-b449fd23-cd5a-4496-9e55-00e427ca79a8","(Czech Republic)","420.3","110.8","136.5","-","93","80","-","-","-"
"7.","Michael Naef","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000dbd","(Switzerland)","420.3","97.8","67.5","-","52","81","-","46","76"
"8.","Morten Rosenvold Villadsen","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000924","(Denmark)","419.2","71.2","92","-","65","74","-","46","71"
"9.","Thomas Gilmore","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001623","(United States)","419.1","78.6","104","-","76.5","60","-","50","50"
"10.","Norifumi Ibushi","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000109d","(Japan)","418.9","80.4","102.5","73","65","40","-","25","33"
"11.","Maria Olshevskaya","https://athletes.aidainternational.org/Profile-58b91497-16ea-46cf-9f71-48f6f746816c","(Russian Federation)","418.4","66.4","98","94","67","47","-","46","-"
"12.","Mohd Azam Abdul Hamid","https://athletes.aidainternational.org/Profile-8bf5e3b3-2b49-4bb7-9176-cc1735f80a98","(Malaysia)","417.2","66.2","65.5","-","52.5","60","60","45","68"
"13.","Remy Dubern","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000d7c","(France)","416.4","74.4","42","-","37","94","-","77","92"
"14.","Bjarte Nygard","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000923","(Norway)","415.7","78.2","116","-","99.5","77","-","45","-"
"15.","Markus Helm","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000b3d","(Austria)","414.8","67.8","79","-","50","92","-","50","76"
"16.","Rauno Lehtsalu","https://athletes.aidainternational.org/Profile-27b2bd93-6efa-4049-8c7a-9ec261ab64b4","(Estonia)","414.5","75","88.5","78","56","48","-","24","45"
"17.","Kateryna Sadurska","https://athletes.aidainternational.org/Profile-a45b53d5-d3f9-40cb-927f-7e2fcc77a9a3","(Ukraine)","414.1","74.6","88","80","68.5","41","-","27","35"
"18.","Leo Yasumasa Muraoka","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000005b7","(United States)","413.8","66.8","68","-","-","75","57","65","82"
"19.","Nicolas Girardin","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000a76","(France)","413.7","79.2","64.5","-","56","90","-","56","68"
"20.","Homar Leuci","https://athletes.aidainternational.org/Profile-ec899fbd-bfa4-42b5-b2a0-a0c5dce3e5b6","(Italy)","413","-","-","-","40","117","75","77","104"
"1.","Jonathan Chong","https://athletes.aidainternational.org/Profile-427f3bde-035f-4d1b-aee0-d3f46f1169c1","(Singapore)","412.7","88.2","78","-","58.5","74","-","53","61"
"2.","Jarmila Slovencíková","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000052b","(Czech Republic)","412.3","57.8","83","-","67.5","86","-","52","66"
"3.","Kristine Zipfel","https://athletes.aidainternational.org/Profile-c5ab60e6-a567-4bab-9091-e0035c4534bf","(Norway)","409.5","50","62.5","-","62","62","60","51","62"
"4.","Ted Harty","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000ade","(United States)","408.1","61.6","85","-","61.5","85","-","52","63"
"5.","Eran Gilad","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000c86","(Israel)","407.5","72","75","-","56.5","72","-","61","71"
"6.","Liv Philip","https://athletes.aidainternational.org/Profile-a025ebf7-e5db-4b8d-8902-df5e4f3ac6ba","(United Kingdom)","407.3","75.8","78.5","-","60","75","-","50","68"
"7.","Jennifer Wendland","https://athletes.aidainternational.org/Profile-cb804306-bcd9-4a0d-ae83-1360c2bfaaaa","(Germany)","405.9","66.4","79.5","-","52","69","-","57","82"
"8.","Sebastian Näslund","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000022d","(Sweden)","405.9","77.4","50","-","54.5","71","-","65","88"
"9.","Alex Atkins","https://athletes.aidainternational.org/Profile-bc120ea4-ba6c-4163-8564-5b732a8a26ee","(United Kingdom)","405.1","66.6","56.5","57","55","45","37","38","50"
"10.","Birgit Standhartinger","https://athletes.aidainternational.org/Profile-be1e7300-5b1e-4a41-bd9e-c0ff939136d0","(Austria)","404.9","57.4","62.5","59.5","53.5","70","-","32","70"
"11.","Steve Benson","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000f5c","(United States)","404.6","92.6","89","-","57","60","-","45","61"
"12.","Daan Verhoeven","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000005ed","(Netherlands)","404.5","71","84.5","-","71","58","-","55","65"
"13.","Mathieu Maraio","https://athletes.aidainternational.org/Profile-b2745daf-4720-4cf3-8b2b-7f5f53bc49f7","(France)","404.4","63.4","63","-","50","75","-","62","91"
"14.","Augustin Di Francisco","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000608","(Argentina)","404.3","65.8","75","-","77.5","66","-","60","60"
"15.","Xueqin Liu","https://athletes.aidainternational.org/Profile-2f458485-bc43-4c1e-80e4-8d5b11478d70","(China)","404.2","61.2","77","66","44","63","-","36","57"
"16.","Agata Bogusz","https://athletes.aidainternational.org/Profile-4d5e18c2-a342-4a37-b77f-cd275628d720","(Poland)","403.6","65.6","75","-","50","101","-","46","66"
"17.","Aki Shimoyama","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000157d","(Japan)","402.8","61.8","75","75","52","52","-","39","48"
"18.","Alejandro Guedez","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000009a4","(Venezuela)","402.7","60.2","88.5","-","52","90","-","47","65"
"19.","Alejandro W. Andres","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000374","(Argentina)","402.6","78.6","62","-","52","73","-","53","84"
"20.","Aleksandr Kostyshen","https://athletes.aidainternational.org/Profile-82e108f6-7053-4f29-9d7a-566c39c239ab","(Russian Federation)","402.3","77.8","136","-","102.5","86","-","-","-"
"1.","Tue Kappel","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000cc1","(Denmark)","401.6","70.6","77.5","-","68.5","75","-","43","67"
"2.","Bill Strömberg","https://athletes.aidainternational.org/Profile-d53e2336-e509-4b8f-85e8-d925d56d5dff","(Sweden)","401.4","80.4","75","-","59","67","-","52","68"
"3.","Marina Kazankova","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000125f","(Russian Federation)","401.1","75.6","102.5","-","53","65","-","54","51"
"4.","Steinar Schjager","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000007bb","(Norway)","400.8","73.8","81","-","41","81","-","64","60"
"5.","Michal Bochenek","https://athletes.aidainternational.org/Profile-e282dab2-6c66-44cc-8ecb-9ecb93058a4d","(Poland)","400.6","85.6","125","99.5","90.5","-","-","-","-"
"6.","Nikita Fima Atriyu","https://athletes.aidainternational.org/Profile-2e9028f5-24b6-4859-ac43-1d5436ed2fac","(Indonesia)","400.5","59","41.5","63","50","52","48","37","50"
"7.","Martin Wikström","https://athletes.aidainternational.org/Profile-e3dcd495-5753-4042-b58a-0b63a2092755","(Sweden)","400.4","78.4","102.5","-","65.5","77","-","21","56"
"8.","Magdalena Solich-Talanda","https://athletes.aidainternational.org/Profile-f09db57e-c0bf-4ee1-bc6f-42657b6c2bea","(Poland)","400.1","71.6","128.5","100","100","-","-","-","-"
"9.","Valeriy Kovalenko","https://athletes.aidainternational.org/Profile-e5b99d4c-4c71-40ba-b6de-8305685be21d","(Latvia)","400","74","94","-","70","61","55","46","-"
"10.","Karla Fabrio","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000524","(Croatia)","399.9","68.4","100","-","66.5","61","-","47","57"
"11.","Ulf Lindberg","https://athletes.aidainternational.org/Profile-e0084024-a07c-4746-aebe-cbb6e450ab71","(Sweden)","399.7","79.2","120","-","97.5","53","-","-","50"
"12.","Davide Carrera","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000003e","(Italy)","399.6","67.6","50","-","-","114","-","75","93"
"13.","Timothy Money","https://athletes.aidainternational.org/Profile-89642b68-021f-4335-85f9-55b60f5061f3","(United Kingdom)","399.6","72.6","88","-","64","68","-","43","64"
"14.","Mads Isberg","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000920","(Denmark)","398.9","73.4","85.5","-","50","60","-","63","67"
"15.","Aolin Wang","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001284","(China)","397.8","74.8","100","-","-","110","-","46","67"
"16.","Lidija Lijic","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000054a","(Croatia)","397.6","68.6","110","93","76","20","-","-","30"
"17.","Adrian Kwiatkowski","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000a1f","(Poland)","397.3","97.8","103","-","75.5","40","-","31","50"
"18.","Sofus Kreutzmann","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000561","(Denmark)","396.7","74.2","96","-","63.5","63","-","45","55"
"19.","Willi Hoffmann","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000e5a","(Germany)","396.6","102.6","109.5","-","82.5","51","-","-","51"
"20.","Richard Collett","https://athletes.aidainternational.org/Profile-28e9d8d1-020e-4815-90c9-3253be03a990","(Cayman Islands)","396.4","75.4","83","-","57","62","-","55","64"
"1.","Syafidatul Azua Shafii","https://athletes.aidainternational.org/Profile-a750bb5d-74e4-4d56-b87f-2abac74627b2","(Malaysia)","396.4","60.4","82.5","-","55.5","61","47","34","56"
"2.","Xingqiang Fu","https://athletes.aidainternational.org/Profile-39c652f3-4ced-458c-bfdc-ca411a21e646","(Singapore)","396.1","63.6","81.5","-","63","74","-","54","60"
"3.","Jacek Polak","https://athletes.aidainternational.org/Profile-2359c60a-8dd4-4147-80f4-b51c42cdfe0f","(Poland)","396","81","100","-","75","60","-","30","50"
"4.","Sylvain Desaulniers","https://athletes.aidainternational.org/Profile-3fe6e539-2a40-474a-af02-9a0d0e025fb7","(Canada)","395.8","86.8","103","64.5","62.5","23","28","-","28"
"5.","Atsushi Kawai","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000e46","(Japan)","395.6","84.6","91","-","52","80","88","-","-"
"6.","David King","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000025c","(United Kingdom)","395.6","83.6","113","-","54","80","-","25","40"
"7.","Tom Sietas","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000000b1","(Germany)","395.6","107.6","111.5","-","106.5","70","-","-","-"
"8.","Alexander Nilsson","https://athletes.aidainternational.org/Profile-0a092334-375f-439b-8d2b-647ae46ba72a","(Sweden)","395.2","58.2","62.5","-","36.5","85","73","-","80"
"9.","Adam Drzazga","https://athletes.aidainternational.org/Profile-c0151e17-bb5a-4b9d-807b-62331b6759cf","(United Kingdom)","395.1","87.6","89","58.5","62","57","-","-","41"
"10.","Annabel Edwards","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000083a","(United States)","395.1","77.6","71.5","-","60","61","-","50","75"
"11.","Camilla Salling Olsen","https://athletes.aidainternational.org/Profile-82bd3218-c9f9-4cda-b114-947d0264da4c","(Denmark)","393.4","61.4","92","-","75","66","-","45","54"
"12.","Vyacheslav Kuzub","https://athletes.aidainternational.org/Profile-808b4d0e-5e3d-4dc4-9413-1e177b2e6776","(Russian Federation)","393.3","74.8","79","-","40.5","80","75","-","44"
"13.","Tomislav Svilicic","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000004ae","(Croatia)","393","78","78","-","59","69","-","41","68"
"14.","Luka Pengov","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000048d","(Slovenia)","392.9","71.4","83","-","50.5","70","-","47","71"
"15.","Gemma O'Brien","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000014b5","(New Zealand)","392.7","62.2","78","52","60.5","52","-","43","45"
"16.","Misuzu Hirai","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000052c","(Japan)","391.2","75.2","87.5","-","52.5","90","-","20","66"
"17.","Shelby Eisenberg","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000144f","(United States)","390.8","60.8","67.5","-","62.5","85","-","52","63"
"18.","Anqi Lim","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001901","(Singapore)","390.7","48.2","59","-","37.5","62","70","50","64"
"19.","Shun Oshima","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000044c","(Japan)","390.6","80.6","102.5","-","59.5","85","-","-","63"
"20.","Aldric Vincent Suan","https://athletes.aidainternational.org/Profile-f73c3a83-72db-4ece-9490-cd3b4ef1aa09","(Philippines)","390.1","52.6","50","75.5","41","51","45","30","45"
"1.","Michal Dabrowski","https://athletes.aidainternational.org/Profile-d0167e64-570c-4cad-a925-7e4b7b3abf1a","(Poland)","389.6","69.6","107.5","77.5","83","32","-","-","20"
"2.","Thomas Bouchard","https://athletes.aidainternational.org/Profile-f2c8b544-c60d-4843-9d3b-307804261630","(France)","389.1","98.6","-","-","71.5","63","-","76","80"
"3.","Stanley Sradaputta","https://athletes.aidainternational.org/Profile-da450997-4896-471b-9911-657d48c1a6a5","(Indonesia)","388.8","65.8","66","-","50","81","-","51","75"
"4.","Beci Ryan","https://athletes.aidainternational.org/Profile-272fae70-cdce-4ce2-b9f9-0cf7d5682fd6","(United Kingdom)","388.5","69","88","-","74.5","42","35","40","40"
"5.","Ulrich Wulff","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000000e2","(Germany)","387.3","78.8","80","-","52.5","70","-","40","66"
"6.","Ishaq Alfarsi","https://athletes.aidainternational.org/Profile-c573a66c-79f6-4c38-9cda-d240502ce519","(Afghanistan)","386.7","67.2","53","66.5","50","-","65","35","50"
"7.","Guang (Matt) Yang","https://athletes.aidainternational.org/Profile-4b87dfe3-829b-4113-ad8d-b2299c023dfb","(China)","386.3","84.8","81","75","56.5","89","-","-","-"
"8.","Petr Zlatuska","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000244","(Czech Republic)","386.1","72.6","81","-","66.5","75","-","51","40"
"9.","Jody Fisher","https://athletes.aidainternational.org/Profile-f72f7b9d-b0b1-40e7-9d99-b4c962b882bd","(Australia)","385.8","73.8","83","-","75","54","-","44","56"
"10.","Ricardo Da Gama Bahia","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000003b6","(Brazil)","385.3","86.8","83","-","63.5","56","-","41","55"
"11.","Yunam Cha","https://athletes.aidainternational.org/Profile-448bcc02-ca4c-49ca-968e-b58731229868","(Republic of Korea)","384.5","57","55.5","65","40","72","55","40","-"
"12.","Junko Kitahama","https://athletes.aidainternational.org/Profile-63794601-d3e5-43ba-9715-928bc27fb41a","(Japan)","384.4","63.4","75","-","65","69","-","52","60"
"13.","Andrea Richichi","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000030e","(Italy)","383.4","96.4","86","-","66","53","-","29","53"
"14.","Cristian Castaño Villa","https://athletes.aidainternational.org/Profile-737c75d0-d9eb-487e-a210-e905fc83849c","(Colombia)","383.4","65.4","-","-","-","92","82","59","85"
"15.","Maria Livbjerg","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000005c3","(Denmark)","383.2","62.2","89.5","-","73.5","65","-","42","51"
"16.","David Cizek","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000008b8","(Czech Republic)","382.6","76.6","64.5","-","58.5","48","-","56","79"
"17.","Jana Strain","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000900","(Canada)","382.5","56","90.5","-","58","64","-","54","60"
"18.","Tracy Lau","https://athletes.aidainternational.org/Profile-3079f098-d8b1-4ba5-8bdd-21e3af2449e0","(Hong Kong)","382.5","56","53.5","52.5","34.5","55","52","26","53"
"19.","Daniel Koval","https://athletes.aidainternational.org/Profile-5620f431-20b2-4875-b879-921f18e68c4f","(United States)","382.3","58.8","62.5","-","-","105","-","55","101"
"20.","Torsten Erhardt","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000de8","(Germany)","381.6","78.6","100","-","60","75","-","-","68"
